# Wlen(nm) Flux Flux_err
1.923856736168957468e+03 9.213915633045734795e-05 4.439360107198523329e-04
1.923863290364418390e+03 9.756717695058072766e-04 4.831614433219044865e-04
1.923869844427617181e+03 8.683637008716714976e-06 4.090697340029417293e-04
1.923876398358550205e+03 8.462888966907775642e-04 4.424984677556540250e-04
1.923882952157215414e+03 9.796161238288861577e-04 4.743179780817117922e-04
1.923889505823609170e+03 4.849096024038478353e-04 4.407087931393597409e-04
1.923896059357728518e+03 1.458398901455633357e-04 4.465396703942939804e-04
1.923902612759570502e+03 5.280552445265573533e-04 4.509035152395527942e-04
1.923909166029132166e+03 2.139677486622471253e-04 4.910743567756403706e-04
1.923915719166410554e+03 -7.125466214169385139e-04 4.611528457205520668e-04
1.923922272171402710e+03 -9.669542000930109659e-04 4.681916464814119862e-04
1.923928825044105452e+03 -3.091166227101417650e-04 4.647710051217929087e-04
1.923935377784516049e+03 8.770955394599397629e-04 4.915380014012638932e-04
1.923941930392631093e+03 3.159310763593552889e-04 4.654896618272228283e-04
1.923948482868447854e+03 3.209198558026900750e-04 4.664260098584813640e-04
1.923955035211963605e+03 3.044476894338923618e-05 5.105368747756384475e-04
1.923961587423174478e+03 -2.731787785663962009e-04 5.424471762284866026e-04
1.923968139502078429e+03 -4.868595865745820603e-04 5.882875833925381090e-04
1.923974691448672274e+03 1.540450122869853463e-04 5.364148494960013520e-04
1.923981243262952603e+03 4.678214216202465203e-04 5.780500078146708770e-04
1.923987794944916686e+03 8.021547930378744281e-04 6.069382523536578358e-04
1.923994346494561341e+03 9.623647817652910153e-04 6.212616775950369511e-04
1.924000897911883840e+03 -1.121871013045924563e-03 5.884936005088244612e-04
1.924007449196880998e+03 -3.653821698428576931e-04 5.193247310843433903e-04
1.924014000349549860e+03 2.828294581582314719e-05 5.179980639194173763e-04
1.924020551369887471e+03 -1.010151903215620066e-03 5.398539621656914906e-04
1.924027102257890874e+03 -4.621875258145004186e-04 5.024407148767970214e-04
1.924033653013557114e+03 5.160195110063970757e-04 5.368386811015618543e-04
1.924040203636882779e+03 9.282656922344074404e-04 7.444065287403039011e-04
1.924046754127865370e+03 -1.907838433667762967e-04 6.608462756777813652e-04
1.924053304486501702e+03 1.071480132745202289e-03 5.294389093157077144e-04
1.924059854712788820e+03 -5.919450421236384244e-04 4.721960582151508838e-04
1.924066404806723540e+03 -1.417224732441916494e-03 5.159067633817520206e-04
1.924072954768303134e+03 -7.883204256116476110e-04 4.677096372644301537e-04
1.924079504597524419e+03 3.580248197953971208e-04 4.653579484694121238e-04
1.924086054294384439e+03 1.619406041410602261e-03 5.255254075129712783e-04
1.924092603858880466e+03 1.951071320712399314e-03 5.304332842219178874e-04
1.924099153291008861e+03 1.184858881522109870e-03 5.082928252091365156e-04
1.924105702590767123e+03 -4.363778392445043491e-05 4.662012848553054854e-04
1.924112251758152297e+03 -1.490079586860630623e-04 4.393828493215507945e-04
1.924118800793161199e+03 6.623006616322834640e-04 4.622174614882543589e-04
1.924125349695791101e+03 5.337274873647502357e-04 5.458881563595734164e-04
1.924131898466038365e+03 -4.238674951387123380e-04 5.660792370491518318e-04
1.924138447103900944e+03 8.264440293123986089e-04 5.056221185291770925e-04
1.924144995609374973e+03 2.491062791260844657e-03 5.741039111153430725e-04
1.924151543982457724e+03 1.315028089171163279e-03 5.228446235100760999e-04
1.924158092223146468e+03 4.989399105188897787e-04 4.720469836565699341e-04
1.924164640331438022e+03 -7.723886251098904376e-05 4.893629381738985075e-04
1.924171188307329430e+03 -4.061065383558262179e-04 4.881290722084396009e-04
1.924177736150817736e+03 -1.407611386318646037e-04 4.931770388081543064e-04
1.924184283861899530e+03 5.880732217264682867e-04 5.011012534770738561e-04
1.924190831440572538e+03 3.247734824782093918e-04 5.286607090623745946e-04
1.924197378886833121e+03 6.582427334877278755e-04 4.894664170270494278e-04
1.924203926200678552e+03 -1.678217217436131893e-04 4.930364770952411083e-04
1.924210473382105874e+03 1.401345477324161283e-04 4.827341427033978350e-04
1.924217020431112132e+03 4.722865754755022506e-04 4.795145827173058896e-04
1.924223567347694370e+03 2.459857549826840063e-04 5.189339730878971121e-04
1.924230114131849405e+03 1.355179374117493471e-03 5.246730835561505199e-04
1.924236660783574052e+03 1.758143246147900012e-03 5.806901248806546709e-04
1.924243207302865812e+03 9.113883012038435059e-04 5.601753230567789151e-04
1.924249753689721274e+03 -8.910430903416711014e-04 5.965139972024584248e-04
1.924256299944137936e+03 -3.519544977351297217e-04 6.528496637814340574e-04
1.924262846066112161e+03 1.676325740084069326e-03 7.412238036732364142e-04
1.924269392055641447e+03 1.920707260613385703e-03 8.303889492878305722e-04
1.924275937912722839e+03 7.704313062921388112e-04 7.219554960003376261e-04
1.924282483637352925e+03 -1.197223378594665464e-03 7.175742795452470964e-04
1.924289029229528978e+03 -9.029029148917108076e-04 6.850401897714189980e-04
1.924295574689247815e+03 5.677300485008627369e-04 5.903774145174331845e-04
1.924302120016506706e+03 -1.219709885630897855e-04 5.741952942204166938e-04
1.924308665211302696e+03 -1.105400440078866450e-04 5.761526508963288285e-04
1.924315210273632601e+03 1.050641401776256740e-03 5.702160110399302718e-04
1.924321755203493240e+03 1.379180355645366705e-04 5.221759201865994919e-04
1.924328300000881882e+03 4.897930403383909167e-04 5.577687578222979056e-04
1.924334844665795572e+03 1.304017310856449502e-03 5.618771143223679930e-04
1.924341389198231354e+03 4.055560548757227313e-04 5.022057699595619627e-04
1.924347933598185818e+03 -1.184028032797878509e-03 5.391511130533836868e-04
1.924354477865656463e+03 -2.024530742229006201e-04 5.419855915107006997e-04
1.924361022000640332e+03 2.686597767650599107e-06 5.169075876117389329e-04
1.924367566003133788e+03 -8.125344979790537821e-04 4.935631252392767713e-04
1.924374109873134330e+03 4.169058261863976909e-04 5.643259351786159310e-04
1.924380653610639229e+03 1.755155937306495815e-04 5.001062936317531883e-04
1.924387197215644846e+03 5.796475235566044036e-04 4.918047876645157334e-04
1.924393740688148682e+03 3.680490782050362098e-05 4.472012656309362903e-04
1.924400284028147325e+03 -1.581776641476256243e-03 5.298238813003163742e-04
1.924406827235638048e+03 4.625170481542557194e-04 5.196165357490030836e-04
1.924413370310618120e+03 2.241341382915861555e-04 5.036202458345818370e-04
1.924419913253084133e+03 -1.718943839284502260e-03 5.245228619534555818e-04
1.924426456063033129e+03 1.153760029734729638e-04 5.286966180976761720e-04
1.924432998740462381e+03 5.536327787047945221e-04 5.909658164410753816e-04
1.924439541285368250e+03 4.667848054620051803e-04 5.181288203240300280e-04
1.924446083697748918e+03 1.378183630295801501e-03 5.170852144050361787e-04
1.924452625977600292e+03 4.626501109348896894e-04 4.952091185618652221e-04
1.924459168124919870e+03 2.434216327974471046e-04 5.418501150838728490e-04
1.924465710139704242e+03 9.227286524752910737e-04 5.377889528164085447e-04
1.924472252021951135e+03 6.643940041971908893e-04 4.692667674441193515e-04
1.924478793771657138e+03 1.094410766325794359e-03 4.858767343062144069e-04
1.924485335388819067e+03 2.361929086782029938e-03 5.628602730731883984e-04
1.924491876873434421e+03 1.427310298788928488e-03 5.011645037117991742e-04
1.924498418225500018e+03 1.316905565515866933e-03 5.010167055219974476e-04
1.924504959445012446e+03 1.897136076569160522e-03 5.208639409028070462e-04
1.924511500531969432e+03 1.450625714480283622e-03 4.968515879569849417e-04
1.924518041486367338e+03 2.121915795485629017e-03 5.271861352160615638e-04
1.924524582308203435e+03 2.735032048464489454e-03 5.633001686881428582e-04
1.924531122997474768e+03 3.021191422228062737e-03 5.655572102270453594e-04
1.924537663554178607e+03 2.737871077568601944e-03 5.467214337829273425e-04
1.924544203978311543e+03 2.256514585613057441e-03 5.505170792753215922e-04
1.924550744269870620e+03 2.647339057069885999e-03 5.612485825592830168e-04
1.924557284428852881e+03 3.096004540514488059e-03 5.713135925032750096e-04
1.924563824455255599e+03 3.566452861791000011e-03 5.912111770194645316e-04
1.924570364349075362e+03 3.217102605597248893e-03 5.677347174022086794e-04
1.924576904110309670e+03 2.900541382336119332e-03 5.593666546588716522e-04
1.924583443738955111e+03 2.727269261421608800e-03 5.672312579777874248e-04
1.924589983235008731e+03 2.536412156712550964e-03 5.573767186109652733e-04
1.924596522598468027e+03 2.152920823169817907e-03 5.362675572073817912e-04
1.924603061829329363e+03 1.885912556554595384e-03 5.126902871971642699e-04
1.924609600927590009e+03 2.250393611129192662e-03 5.308701012605690668e-04
1.924616139893247237e+03 2.693451198281976260e-03 5.532292555298789659e-04
1.924622678726297636e+03 4.680056539609130095e-03 6.319007095374816300e-04
1.924629217426738478e+03 4.041171543673319558e-03 6.023652291257937472e-04
1.924635755994566580e+03 3.828114041186988364e-03 6.012434347721900413e-04
1.924642294429779440e+03 5.556980802987011511e-03 6.882291573144013602e-04
1.924648832732373194e+03 6.331857847918159060e-03 7.129367345447156943e-04
1.924655370902345567e+03 8.056334387645120929e-03 7.593044125690491617e-04
1.924661908939693376e+03 8.136406487814624305e-03 7.779503747913921663e-04
1.924668446844413666e+03 7.354394601736764792e-03 7.769948504301018091e-04
1.924674984616503480e+03 8.898963956024453364e-03 8.158216688377848465e-04
1.924681522255959408e+03 9.163268745222431094e-03 8.188645482263651144e-04
1.924688059762778948e+03 9.379903095009011274e-03 8.147595851517073313e-04
1.924694597136958919e+03 8.130931315819572847e-03 7.611904209194604413e-04
1.924701134378496363e+03 8.656649839570268110e-03 7.738142074587099888e-04
1.924707671487388552e+03 1.047046860675960450e-02 8.307436575843304104e-04
1.924714208463632076e+03 1.007055800856273067e-02 8.307554776025147985e-04
1.924720745307224206e+03 1.057244854686095574e-02 8.309104201720182974e-04
1.924727282018161759e+03 1.065226230534549109e-02 8.160784978704847771e-04
1.924733818596442006e+03 1.156099075327104986e-02 8.482000682364306291e-04
1.924740355042061537e+03 1.231430307106327199e-02 8.571878858246583400e-04
1.924746891355017851e+03 1.061883913640215837e-02 8.134094351426571137e-04
1.924753427535307765e+03 1.140107091639614920e-02 8.271952965626830183e-04
1.924759963582928094e+03 1.309015472637131174e-02 8.782497201717749712e-04
1.924766499497876111e+03 1.248237402711289447e-02 8.676643654162391299e-04
1.924773035280148633e+03 1.261626833370971951e-02 8.654818751495868892e-04
1.924779570929743159e+03 1.250653921148804117e-02 8.642944148559679809e-04
1.924786106446655822e+03 1.281801368471209394e-02 8.629636497158864631e-04
1.924792641830884577e+03 1.176560888420783227e-02 8.441616978706657261e-04
1.924799177082425786e+03 1.075668229478903525e-02 8.161574699650948070e-04
1.924805712201276492e+03 1.064515390531268861e-02 8.068870201981859528e-04
1.924812247187434195e+03 9.134924777505989274e-03 7.622155904862927892e-04
1.924818782040895485e+03 8.381589002986050696e-03 7.450877934607182075e-04
1.924825316761657632e+03 9.516433063281561772e-03 7.711185296229161601e-04
1.924831851349717226e+03 8.600905772104275315e-03 7.465574733633357401e-04
1.924838385805071766e+03 5.722637063398470537e-03 6.638526761285853429e-04
1.924844920127718069e+03 4.622220610280867309e-03 6.026112342646199310e-04
1.924851454317652951e+03 3.726626167114613190e-03 5.855634528006528660e-04
1.924857988374873685e+03 2.291893008494289181e-03 5.350165440755694571e-04
1.924864522299377313e+03 1.912026414294801420e-03 5.136090639082083100e-04
1.924871056091160881e+03 1.783475642570739100e-03 4.897437016391368225e-04
1.924877589750220977e+03 2.203053577860462128e-03 5.234159971258895089e-04
1.924884123276555101e+03 2.531879234963278769e-03 5.624642721375348788e-04
1.924890656670160070e+03 3.743628778595946976e-03 5.696987100910447677e-04
1.924897189931032472e+03 5.390309401021229491e-03 6.356585644308618494e-04
1.924903723059170261e+03 7.379870050866063277e-03 7.266562847557718084e-04
1.924910256054569572e+03 8.105487753136273593e-03 7.388907988763035103e-04
1.924916788917228132e+03 9.326520326247395021e-03 7.720083144091105347e-04
1.924923321647142529e+03 1.116532313216636249e-02 8.342412844609532708e-04
1.924929854244309809e+03 1.110892439574757279e-02 8.268887696270864687e-04
1.924936386708727014e+03 1.202480348686256646e-02 8.365087840162401889e-04
1.924942919040390962e+03 1.158456014581978229e-02 8.365787534952482231e-04
1.924949451239299378e+03 1.063690294285861600e-02 8.391386643639946056e-04
1.924955983305448399e+03 1.133911302478706612e-02 9.869730961335162252e-04
1.924962515238835522e+03 1.151281264853779539e-02 1.190452284946962773e-03
1.924969047039457791e+03 1.223135884722694605e-02 1.246628277168204679e-03
1.924975578707311797e+03 1.415922282222045921e-02 1.138099105674918740e-03
1.924982110242395038e+03 1.521596775021424180e-02 9.978597156247851537e-04
1.924988641644704330e+03 1.461681053028333552e-02 9.311278421669676912e-04
1.924995172914236718e+03 1.424568981915608559e-02 9.008223527011212546e-04
1.925001704050989019e+03 1.293927833024116104e-02 8.959389413544889200e-04
1.925008235054958732e+03 1.174681860515703301e-02 8.593134744660751567e-04
1.925014765926142445e+03 1.337318814983818119e-02 8.690905158840774155e-04
1.925021296664537431e+03 1.497449685558973828e-02 9.142659983258142036e-04
1.925027827270140278e+03 1.454301166917149925e-02 8.954888047806610057e-04
1.925034357742948487e+03 1.504611466442828949e-02 9.080462528275841990e-04
1.925040888082958645e+03 1.530980598603554586e-02 9.185937459729786930e-04
1.925047418290168252e+03 1.429416523512139041e-02 8.949353998036927793e-04
1.925053948364573898e+03 1.510866573270305650e-02 9.097508885637080409e-04
1.925060478306172854e+03 1.412545126421777680e-02 9.128855926700756669e-04
1.925067008114962164e+03 1.373499989739950314e-02 1.023568809200713471e-03
1.925073537790938644e+03 1.438194723650269499e-02 1.233370436485223742e-03
1.925080067334099340e+03 1.374842201827344151e-02 1.312682022979446382e-03
1.925086596744441522e+03 1.364486402728247796e-02 1.178180562550533743e-03
1.925093126021961552e+03 1.444501274114383740e-02 9.779747611971258917e-04
1.925099655166657158e+03 1.578975836434686614e-02 9.242240661173433368e-04
1.925106184178525382e+03 1.638827457294324969e-02 9.309093326243257074e-04
1.925112713057562814e+03 1.714016428401331921e-02 9.431634984897113239e-04
1.925119241803766499e+03 1.646185657600915397e-02 9.730592225074431029e-04
1.925125770417133708e+03 1.508019615850599016e-02 1.539149948221876958e-03
1.925132298897661030e+03 2.024292132780633816e-02 1.454229605585505378e-03
1.925138827245345965e+03 1.758174100709426410e-02 1.145465724567985713e-03
1.925145355460185556e+03 1.663838263863251857e-02 1.047684831401541044e-03
1.925151883542176392e+03 1.533915329802168492e-02 8.963002106974803443e-04
1.925158411491315746e+03 1.680231240487489036e-02 9.322689627026678949e-04
1.925164939307600434e+03 1.556655762159248405e-02 9.138956178090012952e-04
1.925171466991027728e+03 1.812399413681778371e-02 9.590742816766736033e-04
1.925177994541594671e+03 1.880082430615525810e-02 9.710873400217354123e-04
1.925184521959298081e+03 1.825640909299203890e-02 9.646605203357580928e-04
1.925191049244135002e+03 1.857876131014138052e-02 9.640758471381102044e-04
1.925197576396102477e+03 1.843433439514571143e-02 9.609740894202549108e-04
1.925204103415197551e+03 1.880265275290506077e-02 9.702733541823905681e-04
1.925210630301417268e+03 1.862502391076691077e-02 1.018604283477778571e-03
1.925217157054758673e+03 1.834756539844250439e-02 9.708729091830507968e-04
1.925223683675218808e+03 1.973467229679112117e-02 9.948080480041965584e-04
1.925230210162794265e+03 1.997139777089553675e-02 1.004314383475722822e-03
1.925236736517482768e+03 2.021540677557523424e-02 1.005013437161319427e-03
1.925243262739280908e+03 1.983882714311495377e-02 1.005351725768150687e-03
